EMP_CODIGO,REFERENCIA,COD_GRUPO,COD_SETOR_COMERCIAL,NUM_QUADRA,COD_ROTA_LEITURA,MATRICULA,SEQ_RESPONSAVEL,ECO_RESIDENCIAL,ECO_COMERCIAL,ECO_INDUSTRIAL,ECO_PUBLICA,ECO_OUTRAS,LTR_ATUAL,LTR_COLETADA,DAT_LEITURA,DIAS_LEITURA,CONS_MEDIDO,TIPO_LIGACAO,CATEGORIA,SUB_CATEGORIA,DSC_OCORRENCIA,COD_LEITURA_INF_1,COD_LEITURA_INF_2,COD_LEITURA_INF_3,HORA_LEITURA,DSC_SIMULTANEA,VOLUME_ESTIMADO,VOLUME_ESTIMADO_ACUM,FATURADO_MEDIA,COD_LEITURA_INT,STA_TROCA,EXCECAO,STA_ACEITA_LEITURA,COD_LATITUDE,COD_LONGITUDE,FRAUDE
2.0,2019-09-01,13.0,8.0,226.0,3.0,17907135,634156.0,1.0,0.0,0.0,0.0,0.0,378.0,378.0,2019-09-23,30.0,6.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,12:08:41,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.474529,-54.59773,0
2.0,2019-02-01,16.0,50.0,21.0,19.0,17908733,931758.0,0.0,1.0,0.0,0.0,0.0,552.0,552.0,2019-02-21,28.0,22.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:35:17,01-EM MAOS,0.0,0.0,,902.0,N,Normal,S,-20.497821,-54.610726,1
2.0,2019-08-01,18.0,73.0,284.0,30.0,17922089,691071.0,1.0,0.0,0.0,0.0,0.0,249.0,249.0,2019-08-27,32.0,6.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:39:42,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.440719,-54.685976,1
2.0,2019-07-01,4.0,10.0,302.0,8.0,17845606,791639.0,0.0,1.0,0.0,0.0,0.0,431.0,431.0,2019-07-08,32.0,2.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:38:39,63-RETIDA - FATURA ELETRONICA,0.0,0.0,,900.0,N,Normal,S,-20.461448,-54.579875,0
2.0,2019-10-01,13.0,37.0,306.0,15.0,17122704,1020599.0,1.0,0.0,0.0,0.0,0.0,739.0,739.0,2019-10-18,31.0,17.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,12:10:14,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.436069,-54.651116,0
2.0,2019-06-01,6.0,87.0,74.0,42.0,17282827,819949.0,1.0,0.0,0.0,0.0,0.0,720.0,0.0,2019-06-12,34.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,07:30:52,04-FIXADA AO PORTAO,3.0,14.0,MEDIA,107.0,N,Normal,N,-20.528025,-54.600619,0
2.0,2019-05-01,4.0,7.0,54.0,6.0,17607631,612782.0,0.0,1.0,0.0,0.0,0.0,527.0,527.0,2019-05-07,31.0,11.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,10:57:02,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.478479,-54.620686,0
2.0,2019-03-01,12.0,77.0,224.0,35.0,17815996,401381.0,1.0,0.0,0.0,0.0,0.0,1044.0,0.0,2019-03-21,29.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:17:07,04-FIXADA AO PORTAO,6.0,6.0,MEDIA,107.0,N,Normal,N,-20.514494,-54.694391,1
2.0,2019-01-01,8.0,20.0,480.0,12.0,17847795,418983.0,0.0,1.0,0.0,0.0,0.0,933.0,933.0,2019-01-17,33.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:14:49,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.491186,-54.620157,0
2.0,2019-12-01,10.0,43.0,96.0,21.0,17265738,1007050.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,2019-12-17,31.0,2.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:22:13,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.483307,-54.651877,0
2.0,2019-09-01,4.0,25.0,80.0,15.0,17712708,538183.0,56.0,0.0,0.0,0.0,0.0,59658.0,59658.0,2019-09-05,29.0,635.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,10:23:22,67-RETIDA - GRANDE CLIENTE,0.0,0.0,,900.0,N,Normal,S,-20.468286,-54.574763,0
2.0,2019-02-01,14.0,24.0,64.0,7.0,17882077,594251.0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,2019-02-20,28.0,1.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,16:15:22,63-RETIDA - FATURA ELETRONICA,0.0,0.0,,908.0,N,Normal,S,-20.480665,-54.578687,0
2.0,2019-08-01,18.0,57.0,374.0,47.0,17925484,707108.0,1.0,0.0,0.0,0.0,0.0,361.0,361.0,2019-08-27,31.0,13.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,10:49:47,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.454818,-54.520492,0
2.0,2019-07-01,20.0,94.0,534.0,23.0,17900321,826319.0,1.0,0.0,0.0,0.0,0.0,9712.0,9712.0,2019-07-30,32.0,150.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,12:38:55,60-RETIDA - MED > 2X MED MEDID,0.0,0.0,,902.0,N,Normal,S,-20.55624,-54.60394,1
2.0,2019-10-01,13.0,37.0,306.0,15.0,17122706,110339.0,1.0,0.0,0.0,0.0,0.0,428.0,428.0,2019-10-18,31.0,27.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,12:11:04,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.43591,-54.651025,1
2.0,2019-06-01,16.0,32.0,16.0,11.0,17231608,127648.0,1.0,0.0,0.0,0.0,0.0,2014.0,0.0,2019-06-25,32.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,13:55:21,02-CAIXA CORREIO,10.0,41.0,MEDIA,107.0,N,Normal,N,-20.43692,-54.626257,0
2.0,2019-05-01,8.0,13.0,250.0,7.0,17776523,644464.0,1.0,0.0,0.0,0.0,0.0,1664.0,1664.0,2019-05-10,30.0,2.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:04:28,66-RETIDA - MACRO,0.0,0.0,,900.0,N,Normal,S,-20.436945,-54.585878,1
2.0,2019-03-01,10.0,92.0,224.0,45.0,17171676,116348.0,1.0,0.0,0.0,0.0,0.0,1037.0,0.0,2019-03-14,29.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,14:21:03,02-CAIXA CORREIO,9.0,9.0,MEDIA,107.0,N,Normal,N,-20.548104,-54.574234,0
2.0,2019-01-01,8.0,43.0,494.0,25.0,17832704,352996.0,0.0,1.0,0.0,0.0,0.0,998.0,998.0,2019-01-15,28.0,5.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,16:40:55,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.4973,-54.658945,0
2.0,2019-12-01,12.0,14.0,291.0,8.0,17847991,453384.0,228.0,0.0,0.0,0.0,0.0,240706.0,240706.0,2019-12-20,30.0,2839.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:28:09,67-RETIDA - GRANDE CLIENTE,0.0,0.0,,900.0,N,Normal,S,-20.441621,-54.618333,0
2.0,2019-09-01,19.0,24.0,614.0,9.0,17902858,867660.0,0.0,1.0,0.0,0.0,0.0,730.0,730.0,2019-09-30,31.0,17.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,12:58:50,02-CAIXA CORREIO,0.0,0.0,,902.0,N,Normal,S,-20.485342,-54.559719,1
2.0,2019-02-01,19.0,31.0,76.0,13.0,17252500,564395.0,0.0,0.0,1.0,0.0,0.0,4496.0,4496.0,2019-02-28,29.0,65.0,Hidrometrado,INDUSTRIAL,INDUSTRIAL,NORMAL,,,,09:31:04,62-RETIDA - NÃO IMPRESSA,0.0,0.0,,900.0,N,Normal,S,-20.433641,-54.601435,0
2.0,2019-08-01,18.0,94.0,90.0,42.0,17927900,733742.0,1.0,0.0,0.0,0.0,0.0,1202.0,1202.0,2019-08-29,30.0,40.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:08:26,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.550759,-54.609619,0
2.0,2019-07-01,9.0,33.0,642.0,18.0,17889567,565064.0,0.0,1.0,0.0,0.0,0.0,1978.0,1978.0,2019-07-19,31.0,22.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,15:17:29,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.433741,-54.63047,0
2.0,2019-10-01,13.0,37.0,306.0,15.0,17122708,110341.0,1.0,0.0,0.0,0.0,0.0,941.0,941.0,2019-10-18,31.0,12.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,12:12:12,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.435752,-54.650933,0
2.0,2019-06-01,18.0,45.0,22.0,16.0,17772679,572470.0,1.0,0.0,0.0,0.0,0.0,1182.0,0.0,2019-06-29,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,08:18:04,02-CAIXA CORREIO,10.0,10.0,MEDIA,107.0,N,Normal,N,-20.496284,-54.645079,1
2.0,2019-05-01,19.0,3.0,164.0,1.0,17338337,820646.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,2019-05-29,29.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,08:40:56,69-RETIDA - CONSOLIDADO,17.0,91.0,MEDIA,107.0,N,Normal,N,-20.452087,-54.590968,1
2.0,2019-03-01,20.0,27.0,36.0,3.0,17818892,302434.0,1.0,0.0,0.0,0.0,0.0,1056.0,0.0,2019-03-29,29.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,10:59:44,04-FIXADA AO PORTAO,9.0,9.0,MEDIA,107.0,N,Normal,N,-20.430249,-54.549972,0
2.0,2019-01-01,99.0,14.0,298.0,6.0,17077661,83527.0,32.0,0.0,0.0,0.0,0.0,39204.0,39204.0,2019-01-30,32.0,363.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,07:13:07,52-RETIDA - VALOR ALTO,0.0,0.0,,900.0,N,Normal,S,-20.445911,-54.616168,0
2.0,2019-12-01,9.0,1.0,66.0,1.0,17089042,604337.0,0.0,1.0,0.0,0.0,0.0,1060.0,1060.0,2019-12-16,33.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:15:25,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.459059,-54.611184,1
2.0,2019-09-01,17.0,3.0,102.0,1.0,17230358,444680.0,0.0,1.0,0.0,0.0,0.0,107.0,107.0,2019-09-27,30.0,5.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,507.0,,,11:17:32,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.455825,-54.595011,1
2.0,2019-02-01,9.0,92.0,306.0,47.0,17172610,858891.0,0.0,1.0,0.0,0.0,0.0,4369.0,4369.0,2019-02-12,28.0,31.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,07:02:41,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.555021,-54.576284,0
2.0,2019-08-01,18.0,46.0,814.0,17.0,17924151,850034.0,0.0,1.0,0.0,0.0,0.0,54.0,54.0,2019-08-27,31.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:26:07,10-ISENTA - NAO IMPRESSA,0.0,0.0,,905.0,N,Normal,S,-20.509509,-54.643424,0
2.0,2019-07-01,19.0,62.0,150.0,32.0,17945983,870031.0,0.0,1.0,0.0,0.0,0.0,177.0,177.0,2019-07-29,32.0,177.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:22:15,60-RETIDA - MED > 2X MED MEDID,0.0,0.0,,902.0,N,Normal,S,-20.413378,-54.555052,1
2.0,2019-10-01,13.0,37.0,310.0,15.0,17122816,110449.0,1.0,0.0,0.0,0.0,0.0,317.0,317.0,2019-10-18,31.0,12.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,11:29:14,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.434699,-54.651632,0
2.0,2019-06-01,9.0,7.0,314.0,6.0,17107136,96796.0,1.0,0.0,0.0,0.0,0.0,1413.0,0.0,2019-06-12,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,18:20:55,02-CAIXA CORREIO,14.0,14.0,MEDIA,107.0,N,Normal,N,-20.469362,-54.610427,0
2.0,2019-05-01,12.0,46.0,456.0,21.0,17860546,552716.0,1.0,0.0,0.0,0.0,0.0,1205.0,1205.0,2019-05-20,32.0,13.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:12:49,02-CAIXA CORREIO,0.0,0.0,,903.0,N,Normal,S,-20.518731,-54.639209,0
2.0,2019-03-01,20.0,70.0,339.0,10.0,17829972,336683.0,1.0,0.0,0.0,0.0,0.0,566.0,0.0,2019-03-28,30.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,10:52:32,02-CAIXA CORREIO,10.0,10.0,MEDIA,107.0,N,Normal,N,-20.408827,-54.633283,0
2.0,2019-01-01,9.0,1.0,66.0,1.0,17089042,604337.0,0.0,1.0,0.0,0.0,0.0,1046.0,1046.0,2019-01-17,34.0,5.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:55:53,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.459059,-54.611184,0
2.0,2019-12-01,19.0,28.0,172.0,12.0,17868435,515098.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,2019-12-28,31.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:11:28,10-ISENTA - NAO IMPRESSA,0.0,0.0,MEDIA,107.0,N,Normal,N,-20.422024,-54.574633,0
2.0,2019-09-01,10.0,49.0,2.0,26.0,17901281,611087.0,0.0,1.0,0.0,0.0,0.0,27.0,27.0,2019-09-14,29.0,1.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,507.0,,,13:26:58,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.50935,-54.604859,0
2.0,2019-02-01,4.0,6.0,146.0,5.0,17921220,687772.0,0.0,1.0,0.0,0.0,0.0,2128.0,2128.0,2019-02-06,28.0,43.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,13:48:01,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.470715,-54.633475,1
2.0,2019-08-01,18.0,68.0,224.0,26.0,17924777,762476.0,1.0,0.0,0.0,0.0,0.0,224.0,224.0,2019-08-29,31.0,4.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:16:54,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.393098,-54.612365,0
2.0,2019-07-01,4.0,17.0,16.0,11.0,17218108,470461.0,0.0,0.0,0.0,1.0,0.0,191.0,191.0,2019-07-09,33.0,21.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,10:12:31,69-RETIDA - CONSOLIDADO,0.0,0.0,,900.0,N,Normal,S,-20.461595,-54.634916,1
2.0,2019-10-01,13.0,2.0,56.0,1.0,17104053,94008.0,1.0,0.0,0.0,0.0,0.0,3190.0,3190.0,2019-10-23,33.0,49.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,09:44:15,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.464636,-54.612508,0
2.0,2019-06-01,9.0,88.0,26.0,46.0,17774040,471480.0,1.0,0.0,0.0,0.0,0.0,875.0,0.0,2019-06-15,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,15:03:33,04-FIXADA AO PORTAO,7.0,7.0,MEDIA,107.0,N,Normal,N,-20.522768,-54.599143,0
2.0,2019-05-01,9.0,1.0,76.0,1.0,17089110,92541.0,0.0,1.0,0.0,0.0,0.0,5900.0,5900.0,2019-05-13,27.0,51.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,14:38:43,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.459948,-54.609745,0
2.0,2019-03-01,15.0,92.0,636.0,37.0,17803754,455686.0,1.0,0.0,0.0,0.0,0.0,1134.0,0.0,2019-03-20,28.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,HIDRÔMETRO COM CÚPULA VIRADA/TAMPADA,,,,09:19:15,02-CAIXA CORREIO,12.0,12.0,MEDIA,117.0,N,Normal,N,-20.556432,-54.567385,1
2.0,2019-01-01,19.0,28.0,172.0,12.0,17868435,515098.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,2019-01-29,32.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,14:23:56,10-ISENTA - NAO IMPRESSA,0.0,0.0,MEDIA,107.0,N,Normal,N,-20.422024,-54.574633,1
2.0,2019-12-01,5.0,10.0,64.0,8.0,17910858,1007820.0,0.0,1.0,0.0,0.0,0.0,220.0,220.0,2019-12-09,31.0,10.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:12:20,01-EM MAOS,0.0,0.0,,903.0,N,Normal,S,-20.469746,-54.581579,1
2.0,2019-09-01,5.0,63.0,128.0,35.0,17875367,580948.0,0.0,1.0,0.0,0.0,0.0,531.0,531.0,2019-09-06,28.0,23.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,507.0,,,13:48:41,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.392822,-54.558812,0
2.0,2019-02-01,13.0,22.0,230.0,10.0,17108643,552832.0,0.0,1.0,0.0,0.0,0.0,1645.0,1645.0,2019-02-18,30.0,24.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:20:38,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.482223,-54.609513,1
2.0,2019-08-01,18.0,68.0,328.0,23.0,17930311,1014799.0,1.0,0.0,0.0,0.0,0.0,117.0,117.0,2019-08-29,31.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:09:39,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.402676,-54.605362,0
2.0,2019-07-01,14.0,15.0,60.0,5.0,17436794,192180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-07-19,0.0,0.0,Consumo Fixo,PUBLICA,PUBLICA,NORMAL,,,,13:49:20,10-ISENTA - NAO IMPRESSA,0.0,0.0,,900.0,N,Normal,S,-20.45188,-54.631186,0
2.0,2019-10-01,13.0,37.0,306.0,15.0,17122715,110348.0,1.0,0.0,0.0,0.0,0.0,3121.0,3121.0,2019-10-18,31.0,20.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,12:18:14,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.435201,-54.650614,0
2.0,2019-06-01,8.0,92.0,188.0,44.0,17172405,452946.0,1.0,0.0,0.0,0.0,0.0,285.0,0.0,2019-06-10,32.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:26:05,63-RETIDA - FATURA ELETRONICA,6.0,6.0,MEDIA,107.0,N,Normal,N,-20.55184,-54.57776,0
2.0,2019-05-01,5.0,4.0,80.0,3.0,17076277,770585.0,0.0,1.0,0.0,0.0,0.0,632.0,632.0,2019-05-09,30.0,8.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:45:37,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.448818,-54.596232,0
2.0,2019-03-01,14.0,92.0,486.0,45.0,17228902,126183.0,1.0,0.0,0.0,0.0,0.0,97.0,0.0,2019-03-20,29.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,HIDRÔMETRO COM CÚPULA VIRADA/TAMPADA,,,,08:19:21,02-CAIXA CORREIO,10.0,10.0,MEDIA,117.0,N,Normal,N,-20.55303,-54.571277,0
2.0,2019-01-01,7.0,7.0,180.0,8.0,17107451,733007.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,2019-01-15,34.0,1.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,07:56:39,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.469028,-54.614686,0
2.0,2019-12-01,7.0,7.0,180.0,8.0,17107451,733007.0,0.0,1.0,0.0,0.0,0.0,56.0,56.0,2019-12-11,30.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,10:22:44,01-EM MAOS,0.0,0.0,,905.0,N,Normal,S,-20.469028,-54.614686,1
2.0,2019-09-01,4.0,1.0,18.0,1.0,17088102,417976.0,0.0,1.0,0.0,0.0,0.0,205.0,205.0,2019-09-06,30.0,19.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,515.0,,,11:53:52,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.46283,-54.619139,0
2.0,2019-02-01,16.0,12.0,248.0,2.0,17461736,745857.0,0.0,1.0,0.0,0.0,0.0,887.0,887.0,2019-02-20,28.0,5.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,12:28:28,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.439871,-54.572,1
2.0,2019-08-01,18.0,75.0,40.0,31.0,17926391,711587.0,1.0,0.0,0.0,0.0,0.0,411.0,411.0,2019-08-28,32.0,16.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:04:26,05-NA CAIXA DE LUZ,0.0,0.0,,900.0,N,Normal,S,-20.480646,-54.756392,1
2.0,2019-07-01,5.0,6.0,114.0,5.0,17087616,747536.0,0.0,0.0,0.0,1.0,0.0,3522.0,3522.0,2019-07-09,32.0,38.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,08:39:15,69-RETIDA - CONSOLIDADO,0.0,0.0,,900.0,N,Normal,S,-20.465195,-54.632115,0
2.0,2019-10-01,13.0,37.0,306.0,15.0,17122718,110351.0,1.0,0.0,0.0,0.0,0.0,129.0,129.0,2019-10-18,31.0,14.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,12:22:01,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.435572,-54.650283,1
2.0,2019-06-01,16.0,44.0,126.0,15.0,17115362,103446.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2019-06-26,32.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,16:00:32,62-RETIDA - NÃO IMPRESSA,3.0,3.0,MEDIA,107.0,N,Normal,N,-20.488139,-54.64199,0
2.0,2019-05-01,6.0,25.0,136.0,20.0,17878109,657265.0,0.0,0.0,0.0,1.0,0.0,8734.0,8734.0,2019-05-09,28.0,504.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,15:36:10,60-RETIDA - MED > 2X MED MEDID,0.0,0.0,,902.0,N,Normal,S,-20.466429,-54.56399,0
2.0,2019-03-01,19.0,32.0,256.0,14.0,17812628,577965.0,1.0,0.0,0.0,0.0,0.0,1193.0,0.0,2019-03-29,29.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,10:05:59,04-FIXADA AO PORTAO,16.0,16.0,MEDIA,107.0,N,Normal,N,-20.427949,-54.617874,0
2.0,2019-01-01,14.0,14.0,311.0,4.0,17179112,818665.0,0.0,1.0,0.0,0.0,0.0,442.0,442.0,2019-01-23,33.0,30.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,14:40:47,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.443373,-54.619721,1
2.0,2019-12-01,14.0,14.0,311.0,4.0,17179112,818665.0,0.0,1.0,0.0,0.0,0.0,567.0,567.0,2019-12-21,29.0,11.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:18:00,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.443373,-54.619721,0
2.0,2019-09-01,7.0,38.0,194.0,24.0,17896419,888621.0,0.0,1.0,0.0,0.0,0.0,4632.0,4632.0,2019-09-11,30.0,149.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,507.0,,,10:23:11,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.445219,-54.661588,0
2.0,2019-02-01,11.0,14.0,20.0,7.0,17343580,751876.0,0.0,1.0,0.0,0.0,0.0,193.0,193.0,2019-02-15,29.0,8.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:46:33,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.433758,-54.598755,1
2.0,2019-08-01,18.0,70.0,296.0,28.0,17924242,743550.0,1.0,0.0,0.0,0.0,0.0,212.0,212.0,2019-08-27,33.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:21:14,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.416166,-54.642726,1
2.0,2019-07-01,20.0,84.0,227.0,20.0,17917694,676073.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-31,32.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:44:15,10-ISENTA - NAO IMPRESSA,0.0,0.0,MEDIA,107.0,N,Normal,N,-20.535784,-54.63366,0
2.0,2019-10-01,13.0,37.0,306.0,15.0,17122719,676113.0,1.0,0.0,0.0,0.0,0.0,755.0,755.0,2019-10-18,31.0,6.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,12:23:11,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.435651,-54.650329,0
2.0,2019-06-01,16.0,53.0,118.0,52.0,17947338,1001969.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,2019-06-26,30.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,14:15:22,04-FIXADA AO PORTAO,7.0,7.0,MEDIA,107.0,N,Normal,N,-20.491864,-54.554828,0
